Key,Id,Japanese(ja),English(en)
"CheckUsableCoinTagInField2",113681749183508480,"タグ[{tagname}]を持つあなたの設置コインが{num}枚以下である時、このコインは使用できる。","When you have less than {num} coins in your installation with the tag [{tagname}], you may use this coin."
"CheckUsableCoinTagInField3",113681764241059840,"タグ[{tagname}]を持つあなたの設置コインがない時、このコインは使用できる。","When there is no coin in your installation with the tag [{tagname}], this coin may be used."
"CheckUsableCoinTagInField4",113681779269251072,"タグ[{tagname}]を持つ対戦相手の設置コインがある時、このコインは使用できる。","This coin may be used when there is an opponent's installed coin with the tag [{tagname}]."
"CheckUsableCoinTagInField5",113681795031445504,"タグ[{tagname}]を持つ対戦相手の設置コインが{num}枚以上ある時、このコインは使用できる。","This coin may be used when there are {num} or more coins installed by an opponent with the tag [{tagname}]."
"CheckUsableCoinTagInField6",113681810063831040,"タグ[{tagname}]を持つ対戦相手の設置コインが{num}枚以下である時、このコインは使用できる。","This coin may be used when the opponent's installed coins with tag [{tagname}] are less than {num} coins."
"CheckUsableCoinTagInField7",113681824886501376,"タグ[{tagname}]を持つ対戦相手の設置コインがない時、このコインは使用できる。","This coin may be used when there is no opponent's installed coin with tag [{tagname}]."
"AddValueStatusByMoveCoinAnyFrom2",113698381385641984,"設置されている時、対戦相手が設置したコインがフィールドから離れるたび、効果が{value}増加する。","When installed, each time a coin installed by an opponent leaves the field, the effect is increased by {value}."
"AddValueStatusByMoveCoinAnyFrom3",113698398376767488,"設置されている時、対戦相手が設置したコインがフィールドから離れるたび、効果が{value}減少する。","When installed, each time a coin installed by an opponent leaves the field, the effect is reduced by {value}."
"AppendValuesByCoinTagInField0",113700656078336000,"タグ[{tagname}]を持つあなたの設置コインの枚数×{value}だけ効果が増加する。","The effect is increased by {value} times the number of coins in your installation with tag [{tagname}]."
"AppendValuesByCoinTagInField1",113700717290008576,"タグ[{tagname}]を持つあなたの設置コインの枚数×{value}だけ効果が減少する。","The effect is reduced by {value} times the number of coins in your installation with tag [{tagname}]."
"AppendValuesByCoinTagInField2",113700731819077632,"タグ[{tagname}]を持つ対戦相手の設置コインの枚数×{value}だけ効果が増加する。","The effect is increased by {value} times the number of coins installed by the opponent with the tag [{tagname}]."
"AppendValuesByCoinTagInField3",113700745899356160,"タグ[{tagname}]を持つ対戦相手の設置コインの枚数×{value}だけ効果が減少する。","The effect is reduced by {value} times the number of coins installed by the opponent with tag[{tagname}]."
"LoopTurnToGetCopyInField0",113703246946054144,"設置されている時、あなたはターン終了毎に[{coinname}]の複製を取得する。","When installed, you get a duplicate of [{coinname}] each end of turn."
"LoopTurnToGetCopyInField1",113703289199472640,"設置されている時、あなたは{loopturn}ターン毎のターン終了時に[{coinname}]の複製を取得する。","When installed, you get a duplicate of [{coinname}] at the end of every {loopturn} turn."
"AddValueStatusByMoveCoinNameFrom2",113705064954540032,"設置されている時、対戦相手の[{coinname}]が{src}から離れるたび、効果が{value}増加する。","When installed, each time an opponent's [{coinname}] leaves {src}, the effect is increased by {value}."
"AddValueStatusByMoveCoinNameFrom3",113705090132946944,"設置されている時、対戦相手の[{coinname}]が{src}から離れるたび、効果が{value}減少する。","When installed, each time an opponent's [{coinname}] leaves {src}, the effect is reduced by {value}."
"AppendValueByCoinNameExistInField0",113708152436240384,"あなたが[{coinname}]を設置している時、効果が{value}増加する。","When you install [{coinname}], the effect is increased by {value}."
"AppendValueByCoinNameExistInField1",113708180353527808,"あなたが[{coinname}]を設置している時、効果が{value}減少する。","When you install [{coinname}], the effect is reduced by {value}."
"AppendValueByCoinNameExistInField2",113708195054563328,"対戦相手が[{coinname}]を設置している時、効果が{value}増加する。","When the opponent has installed [{coinname}], the effect is increased by {value}."
"AppendValueByCoinNameExistInField3",113708210867089408,"対戦相手が[{coinname}]を設置している時、効果が{value}減少する。","When the opponent has installed [{coinname}], the effect is reduced by {value}."
"AppendValueByCoinNameOver2",113709272604815360,"対戦相手の{coinposition}に[{coinname}]が{num}枚以上ある時、効果が{value}増加する。","When there are more than {num} pieces of [{coinname}] in the opponent's {coinposition}, the effect is increased by {value}."
"AppendValueByCoinNameOver3",113709338140815360,"対戦相手の{coinposition}に[{coinname}]が{num}枚以上ある時、効果が{value}減少する。","When there are more than {num} pieces of [{coinname}] in the opponent's {coinposition}, the effect is reduced by {value}."
"AppendValueByCoinNameOverInField0",113709360555175936,"あなたの[{coinname}]が{num}枚以上設置されている時、効果が{value}増加する。","When your [{coinname}] has more than {num} pieces installed, the effect is increased by {value}."
"AppendValueByCoinNameOverInField1",113709402615656448,"あなたの[{coinname}]が{num}枚以上設置されている時、効果が{value}減少する。","When your [{coinname}] has more than {num} pieces installed, the effect is reduced by {value}."
"AppendValueByCoinNameOverInField2",113709417174085632,"対戦相手の[{coinname}]が{num}枚以上設置されている時、効果が{value}増加する。","When more than {num} pieces of [{coinname}] are installed by the opponent, the effect is increased by {value}."
"AppendValueByCoinNameOverInField3",113709430973345792,"対戦相手の[{coinname}]が{num}枚以上設置されている時、効果が{value}減少する。","When more than {num} pieces of [{coinname}] are installed by the opponent, the effect is reduced by {value}."
"AppendValueByLifeUnder2",113722879342227456,"対戦相手のライフが{num}以下である時、ダメージが{value}増加する。","When opponent's life is less than {num}, damage is increased by {value}."
"AppendValueByLifeUnder3",113722900984836096,"対戦相手のライフが{num}以下である時、ダメージが{value}減少する。","When opponent's life is less than {num}, damage is reduced by {value}."
"TurnToEvolutionInField",113725930199265280,"設置されてから{turn}ターン経過した時、このコインを除外する。その後[{coinname}]の複製を同じエリアに設置する。","When {turn} turns have passed since it was installed, remove this coin. Then a duplicate of [{coinname}] is placed in the same area."
"AddValueStatusByMoveCoinTagToField0",113732539730309120,"設置されている時、タグ[{tagname}]を持つあなたのコインが設置されるたび、効果が{value}増加する。","When installed, each time your coin with the tag [{tagname}] is installed, the effect is increased by {value}."
"AddValueStatusByMoveCoinTagToField1",113732594902183936,"設置されている時、タグ[{tagname}]を持つあなたのコインが設置されるたび、効果が{value}減少する。","When installed, each time your coin with the tag [{tagname}] is installed, the effect is reduced by {value}."
"AddValueStatusByMoveCoinTagToField2",113732610584686592,"設置されている時、タグ[{tagname}]を持つ対戦相手のコインが設置されるたび、効果が{value}増加する。","When installed, each time an opponent's coin with the tag [{tagname}] is installed, the effect is increased by {value}."
"AddValueStatusByMoveCoinTagToField3",113732625147310080,"設置されている時、タグ[{tagname}]を持つ対戦相手のコインが設置されるたび、効果が{value}減少する。","When installed, each time an opponent's coin with the tag [{tagname}] is installed, the effect is reduced by {value}."
"AppendValueByLifeDigit2",113733878942216192,"攻撃対象プレイヤーのライフの{digit}の位が{number}である時、効果が{value}増加する。","When the {digit} place of the attacking player's life is {number}, the effect is increased by {value}."
"AppendValueByLifeDigit3",113733897799806976,"攻撃対象プレイヤーのライフの{digit}の位が{number}である時、効果が{value}減少する。","When the {digit} place of the attacking player's life is {number}, the effect is reduced by {value}."
"AppendValuesByPlayerCondition2",114066670746021888,"対戦相手が持つ[{conditionname}]×{value}だけ効果が増加する。","The effect is increased by {value} multiplied by the opponent's [{conditionname}]."
"AppendValuesByPlayerCondition3",114066691319083008,"対戦相手が持つ[{conditionname}]×{value}だけ効果が減少する。","The effect is reduced by {value} multiplied by the opponent's [{conditionname}]."
"AppendValueByCurrentArea2",114070900928098304,"攻撃対象プレイヤーがエリア{areatype}にいる場合、効果が{value}増加する。","If the player targeted by the attack is in area {areatype}, the effect is increased by {value}."
"AppendValueByCurrentArea3",114070923849969664,"攻撃対象プレイヤーがエリア{areatype}にいる場合、効果が{value}減少する。","If the player targeted by the attack is in area {areatype}, the effect is reduced by {value}."
"UseToMoveTagALLToStock0",116981095471722496,"使用後、あなたの{srccoinposition}にあるタグ[{tagname}]を持つコインを全てストックに移動する。","After use, move all coins with tag [{tagname}] in your {srccoinposition} to the stock."
"UseToMoveTagALLToStock1",116981213625266176,"使用後、対戦相手の{srccoinposition}にあるタグ[{tagname}]を持つコインを全てストックに移動する。","After use, move all coins with the tag [{tagname}] in the opponent's {srccoinposition} to the stock."
"AppendValuesByPlayerCondition4",159275214810066944,"全てのプレイヤーが持つ[{conditionname}]×{value}だけ効果が増加する。","The effect is increased by {value} multiplied by all players [{conditionname}]."
"AppendValuesByPlayerCondition5",159275249744424960,"全てのプレイヤーが持つ[{conditionname}]×{value}だけ効果が減少する。","The effect is reduced by {value} multiplied by all players [{conditionname}]."
